index,text_a,text_b,prompt,preferred_text
419,f961983db6f057661fc80edb6e9ad78c36a01742ba6a58b7787524029718b9da,26634da9a595dacf8dfcdc28af2a1c0bbf2124e184d2b6898c663d31c3f275ea,804b9597a87b4e6fb173e48575f2e9f6505e7c5d512b3ab0b3e990a1ea1d0444,text_b
434,c6177a9dcdd128671c2b78cfbd1fecaca57b02defa6e145cc729a42ae84e3415,26298984f93643e9c27e10a35a96da6ba5f661794ef8dc7aef397974b0b07bd7,30c2728092519a256bc49b5da6eb9caf7ee82b747ddee9d374ea86ba1ab9a5ca,text_b
69,216cd3ca9a3129064aaca406b757437399c39845e1a7c52963c13e8786ae3cb9,5578ca80565ba5f352ee77e028416fb73caabff13a24e2aa4443b94d514af3c3,15f88ae886fa072d3b7944b1bf9f9b1ce9a97423477195900961534d16a6a194,text_b
394,ca0fd1d6ef31c21639e98e353d1b8df4aaccb2e651d8ba4e472ba9693474e619,2079b870517d7b825e28e9e3d2f743bd4cb7f05dbeaafd212ceb32a38d5e9699,d7f8645b70dad082d91058a43597c45ad4fc848acfb2b7d7beae6c357ae0198c,text_a
303,e18073ff63a94e77ed46b41a3edf080d6252b5525dde2d32bef5bb0431f105c1,53bcb2379ce037b5b93cf10c3f3e576eb946753b6293eefea0751173ce673e5b,cd6eaa23a3595d199fa691c613c82a8001f61b040a63ccf67c678057b80e6ba4,text_a
432,f06a469ad7fd5d6625a3d5543252643d7270ef36caa8e9073c4d64ecca7dd8b2,9843751b90b264a13f792bdd036f4b1c4ce5d5da5793cc9bebc909dd7f6c35b2,92076690152f8cb20a70a1b3d2ec47051d53fcd73590b0ae8093a3a1b77713c3,text_a
173,7801c8f37425b1de0211c894d7384408bf48e78dce18de485a73c9dda3710eda,418d6f6529101dcf65199c1abc8e49d4ed65ef5c25d05976e667aae05c455b41,7ccdc67982f2a358bb0036da625e34171840d0516a9ea26cde014a1dda460299,text_b
180,c45079dae2ebe8493ddaffdea17ed6f84360a22f2c942b390771c0d88040d451,24b959c31a0241e41a06672d6735eac6f5fe0dbb1a46f66382bbbd3243f67414,1043fa6c3a4fd1d946aadd595e19179a7de9fda6e378d4fc7ef547ab3a87a7ea,text_a
550,142ef733651d5cd4a85fc4a6e8e35db3332ecb4ae68810ecba450f5934ad7531,3d8327a376955d275763a9a24e08ab9331d6c9a5f439d76a2cbf51b27a35e7f4,d235fa5bc750ab3eb569d6154b70f8155aff1994ac4401f7f5daecdb01e8699d,text_b
437,1c6c65f5c01f5589c0ab7e7bb53092ca084d445d989ec3a29bd9aceae68b4073,80397c8f40b1542b069d732a3b4352a559c706667fc07bfb40ed15f1e9a14c30,087990ade2d21e098e4a5f8856eebe0cf31f4806e980afcabe42fe82a875257b,text_b
32,b8e0c56524c67535a694bb16394ddc3388e7b1eb043115650a22639cf56715af,5a1cd89124b48cb9ea1e0167549cb8b1199091b4a39761eceaf31e310468c464,b146be5651ed9c7d88d303956beca2ada13660291ff6e4ca90f362638432c1dd,text_b
604,62403b60962dcf06f1ab1673858bc8bf7558584002db87bd9bc88d988df5b9b4,21691f5c7c9dc856663600f77e0e6cf3f4ae034a6bc1d31e464bf8b35b8b74e4,dd839f39385ee2dad4627fb96f1f82e17c969c5c8fee08963beb2d093e2a41ba,text_a
363,3290cb447e398f2f11a9a2b150b96029a85ba97e074ae7395181fe76cbbb2bbb,580b976a5fdd3c60926b678fe9fe344d837968b6f3bffc2ad07096dd81d95de3,bb740e6e1f7e82cc0470d9ab160edf40e520cbac4f88d5d08c87ca5432c97706,text_b
323,57abf7d6f898bb744cec1f1d89db7d8db3d5be04cee8cb4e245594cca31f1689,82e72483da81b5d4ba3fb125edb9ad9d8a91c85963e9c880e18057748785e165,238323509a04f45e7eb4f774c5bc60155492495ecf2162cddc85d521af1aca03,text_a
311,3edeb7fe7c6213c589e299f0b37afca44c14f51975b9a82fa4daac45c38bb869,917730acfd66e440010d90e0e9a88d1fca564357f299ce877fef463c5d816d30,1b3cc2203275a57a01a522b4f833a3f2a491656f77199fc9d4d37caf01f8853c,text_a
155,8e8a3dbe6a95d58fc52f9516f66c70fc17e328994dbc1740e023af4f58a8b23c,063f22e9cfa9ae8e4919ec180e3e2a72fce879ec6242f9670ab1fc682684893a,d4117b07fecde8d93dd98a80345ceb5a74b1e9f955eceb33e66d4a8f72400cc0,text_a
52,725accb5a8e46d19bc3f3a7636d0860a85470fa450be7f0f6a8c7572756765fd,489f719cadf919094ddb38e7654de153ac33c02febb5de91e5345cbe372cf4a0,582a085c0188dfb1ee466413ef0bb9635d49e733f675f11f95a5efec3c9dad9b,text_b
291,dfff8a598ab6f7fb50fef4540244381bc05ce7087158bcb6442ad98a24c78df8,9a845eb13bf0e2137e37de20d2f00e10a836e18693d7ce8c7ef44a871c706dce,7ebe3dfc1b3e32d0e4e7b5d13d7ce6aa6e493e97055d1bed8d6b037618de531f,text_b
229,73407fa398e902d736b1a4343f3d7a732a8bdf6fe1367d791291eff363651f06,9dbadc230f263d66bb7ebe0affbc5b79226089924bb0ce3870d9caae514ae381,41c1a97ef7c48af237ec0dc43121c7f80ea342663c68687ed025708144ee2200,text_a
417,1f7e7c0e3ac2507b8e6971601c1a9de8069bbc854fb6c8fe4ff6e2782de4cfb1,c1480884f0d7c0485abed95a8eeee5c61c5610dac2177cb0998a3bbe50771b17,01318dd0e7b0ddc73aedb20b84ae902b60e572eba6fb993eb22f5a5404757433,text_a
199,2dc33b3ccb7a1449c2dbee29abfea895ae72c2a1a95ef3850fc88c0b0e3e60d7,bbe9127bd3c589f3a7098656c8c77a4df9f431a6085eacaddda77e7eb11f1043,4821e77e4c6581d0d0f52346bceee857de5fb2118698c8c5ccb64f1f9f057ba4,text_b
305,e675ab53bc3cc898afb0931e91499db299c20a804c2e36d960d4d8955f65a247,a8668fafb15dcbe849296c28658e6a314c8c8541eb88ecd7bb428488b916265f,b0ebeb460429aea69a5bf659bb1f2ee948f9bd71aa96dc1e46092d036131c7dc,text_b
301,5a41e999bc23b73d8707542b6044a8d7282c4d17ad38b9872472ae13082b555d,a53c7c3832d44791ff85032afda9aff9c5229d6a3265ec2fcab0e0b33fa532e7,ffeb07713f4f5483e56003fa94cdd3ecb07c125a5e2264eaf50f66f738ccd15a,text_b
542,b8ce25dd7c7afe18234f2a82e399394705eba3aaadd9f0f35b4640a1a7f9ce5e,2e4eef11698f8297ab93bb01babd70dd72de7d236cd4743acd89019259dcf0e4,03e63a9a6648824ee9699174dc01ff6fb8bbac33ee5cd9a82005f2fd3683a743,text_b
267,5c8e0b07a7bef4442a4ec84e3eca3933756a581d2d1bf9baa3731f00876a3b7f,7e1bdd9b693a43c69b302b5335a5f85de7daa4974688e68164c2aaaced6ab70b,46d54ff100ae8c7b7ad8a0a19d277dd20122d723bd1cc90d30c7291818c6c85a,text_a
167,4d1247ec8e59062c1bf025ed9881f1c89ca9bd6756a9f4e532a0e975381472ee,d91769e782d028c81eb202fe10c236eb5e61b84eb7acfac83913b2461020796b,d20c980a92f3e8459b24b1dbe32d304b6c5b686c02dc8c71450d6ad4c0f32f6d,text_a
429,a3212ed923ed742d98a330c2f5be4ec6e19de42950e5b24d0f42980b9d2fef99,7aeb4687d9d3fe19addd450080e6699d03a3c8925137c9bfbc1e86e29f631081,16f0722bbcb720164502b84a4a2d74389e4786a845c3b6cfbedffc5730aef060,text_a
38,6b26b90dab7f3e1a3339b6e1b39a15f20a4fa5d89bad63705ade5c3b4bf36e2b,06f99a0a09e177ae85e5b0f822d0c06814a7eb5b8b606cfaf21f6f341a13c483,a54814a0cf7a8a7086855f76dbd936dd55f3d52b2c5b60ec9439f2bbff35b2a5,text_a
150,6296532a586dc5504c8d8a83bc592e8a2ae31b0e33a34e6c65428e725e642e02,a277c1e274fb6132e9cccbba8f1584ab95b82afc407cc80dd0b08500b2f5c107,b925c2c8dd3f4ad94395b3712a68f7110bc5ff119ebef5586c5e1179df7723e9,text_b
613,deb55302fe855646aa9fcad1054706e65d07464a79443be25f52a5497f8d65f6,7f25050dea30fb823c9919b2f9b27d627ab787ac8a03e44780e46f7929bf331c,6083c391d023ea7bfa9335c52644570491f8a447db50577041ce1049dd84e13e,text_a
352,cff70126abee3b750847e2aa6b6f46f9b5f2f249821a37811d2d892aad777c42,7e3445d47c08d419ada925af0d35d3139de49827f65024e873465fd561695b46,78e02ad038234a6fe090c714c58beeda6580935c8564229cd0853db158ba5ee4,text_a
183,429eba31d50c103ed7d5f0c2132f7faa3c4f5065caf68bb86afb907aa0e92706,4533306997629c80092b837c566ee6155c90c9a7a2723e55e4b72d3b1f6914d6,ef829b1f426c04fe1d2f002dd863c4bfb8fa8d148d6bd9d437db2d082caa1257,text_b
70,98fce86a0dced2d6ed3832b4079ebb151dc3fecd422cfbd37e3afc9672640f8c,3b2e74dd3be08678889a87b7682e7d7a1a11a8339b81f62acdd171fd036c0a60,752aad38f8f141cc03762433f9261770c72a1e34d6eeb48abdac720af0315760,text_b
252,69653d7d5f4eeb4204e99cbdf8521eef6e28c5a7de074405dcec50a42d0df8a0,574e5c78f68edf0706e59bb22cf9999cf3c7e87239a02899e7ea2d6b335b0d04,b0082e9a4b5e1321de11eb0815263524b6a0819e8fc14af19ccae1a2330bc67f,text_b
31,cde1f080e474dbaa16d8f6111c7557fa01c7e4329df5df797af375ff38b78d2f,b034172ac767a5c9bac587fead0d49c43e6df23b4b8f5894f5317390cd52c464,3fef19c497767e9b1676aabbe0be249440b5b7de9e0b9491bd6803a23e1bb0e0,text_a
22,2617fcb92baa83a96341de050f07a3186657090881eae6b833f66a035600f35a,148a1eca93c317a4df2bcec6a78d59f4078332eaea0ab5c5eec7daf369ecec7d,beb42453b430258f26f2f191480a7fa9ffe8d2dae3220c2056f07b88526b1f51,text_b
345,739be2f96dd1684ceb68af45792e2fb11f4cce642d7f22d6f9bc209f5a2e25b6,7fdc29b8f0147dda523cca5a3df44780c7506613f8eee55cba082b2e0f7a5bfc,447f419d5afc458a9a8d6643da50951cc4d39bff44e79074bc91ec46b08210a5,text_a
81,4798e3b9799c43e91ba7d3144285d22f977ad61da68afef64dd8f9db696ca377,63733603a56edd64d549c6fb4e4ae9560f3f82544dd38943c2d6a84e393eaa5b,2a1a8dad29c69ff235996c86e7764de9b829e23c169a7e3e4b83f98a48ca240d,text_a
275,c5bd488e78dc390b8b0a034eb119699a4a31f914e341b2a03f7d7e936fd95f4b,550fa3662841816bc44a5965eda2858fda6e68bc7aaf4eeec24adaab4da76241,b89ca9af914b9931f43754eab2bd96f056473d592d4881c13f095319c6f06a3f,text_b
622,020d7e49fba8726d104bcd8814b309bb8c71f0128b2e4943acf1f7d69509304b,f91b38767f45c27e7f5345f8dc4484b667515ab954820a54cd15238e07f41257,b5ab1bbf12abd8bae8358b6307ca3e224ee09ae307c3f0321af37f1aeaed69fe,text_a
126,d4b5189cc00f9ed5e84d4fb2517d7cc7cdf62d1ffbcffa6fbae5a2815bf28c40,a749bcdd7e0ae5865135a9b857a90f4b2fc1b131bba4ebfffb6d96c9adee1889,1418c49a5e141eb7a34c47490aae67456a772952ba63279fde899cd5a7994d8d,text_b
330,b29346f0b6ed0d377ce448f0ca54c1b28cdcfc19b37e0f07afcb37f8783cbb23,87ccabdea68c60f4f43d30f9a09cd2919ba8a193d219ca8f16c467a308e406f5,51bb34232df0a3a6206bc9e520120c75a8ab4f2498520e0b53a1c57edc133817,text_a
346,b75ddff75a0d6f3a0034aa5e1b875ddfc4177b229bdba17b735d60baefedc7b8,2ee3a268433d7a164d6e629aeb2b240b1d3d0f477c20dde8a363231fd8324b15,584a74e3a0c2faac05457a9a63aefaaf80ebd914c6316a0ec2f4ce54692d6e09,text_a
30,5856a5143eb96bdc2fd2ae3e3bb86ccdcda17e7253fbe661d53dab4d40d46f49,734dfb2df143b45dcf96003aa5b102148eed6b4166acc2b78cbb37378e011505,b1ac71f1a8eb79468348edffec6e04f1a6e4e1793cded02cd4fa18f6b6fe6faa,text_a
293,a94799f979522e43d2acdb231c5b8a2165101fb30c87e7d56dd0ddecbff2bd38,954084842456c9e2ec032761ca1b0cb88803d2fa65de421f77256acb952ce418,c3666962fe1594b81b1165e6c53a4fe77091bb1d297f766f464622ee2b19f9ba,text_a
339,950dbba81f45c2ed34a6e0d371ba251ab28ddc9230149e018a31c230e4d56664,4e1a61a215f3c148472c33fa83352bad58223c8b2712513ba5a9ca686cf5ce77,d07276ff0d15c1d9f3984819878b65f6a361da8b0b0158b759fe48683ec8a2bc,text_b
557,ef257b3a140dbe042c3f143dff4c11ac6321e62f640284bc0cf9601e3e401d83,964e54607c612925f84eebe192b211b8b72f9b5787577c544c8049902f086cce,c69636c8a3861d17c1e34ff3e3c174e206edde7c17503c1083babbcd9324a009,text_b
7,df55a19d22325e9fa5786cdebce968d64af20e02a0ed5baad3e7912dc4c1af17,394a14bdaefc913529e47c3bd05cc96036cd64eee2ba989e50eb1fc41aa54e7d,3663dcd72f2ed07ee9ab397e50139ee0dcc6ca88938c01419e17d9638c223c1f,text_a
153,0e16d7f15ec7970b9e0a47be81799897e2f91a6064f6454ef1b70a387dfaa513,386ac2c5f7b7da773cc2cb2c40051e2a7ced4e87651173153fa949bdf982c519,71608046ea72de6413fc1aef3c17ff0a1be2126de58808ef344551d1c4d6a4e4,text_a
58,f2b589d0204b5fc533c1959f2e922c6c7216c3c16190a2c6cc6c68ffbcb3da36,a8a6e87fe67c7a1c025b5b63ac29f8547f21799d860acbf69376cc8428bae4e7,a73394b77c033baae55b9080a038bafe65c359a979c0a178d804e88ee6dd634d,text_b
21,712c676e0ce85a527f70105c6af920d6213705d2351d140468ff22bd1518be21,384c00fbeb04df2078674a567ed364ad7c4c1f5beeefe6b81b75a5bc1ebcbeff,94afdee351e4f11e9fd37e0a83127d5ddf0a15da19f4d71fdefd4f742553b7da,text_a
601,56165b70c1afd3bfb67e7f69a14458aedf2f75be4ce600f81ea87e80633ce438,7c4681b56da378a5ddc58e3bc3b2ea5bbf1afb9a1145f73354c68c182f2f0eb3,a740e4756f6b0752dd9622c911cc631b3f440818c6cd6f12f469248531ff47bd,text_b
463,799c674c7e4d5b9db396b95151d5939a5c717dc3cdd1294c1a033a5581f47957,4e455e69bcaa368fa5bd4492e73601867c1c962273458937c5ebca5b562b4301,c6a631bc72fe487be795123a2e9868d52dd0115d29de6b167e774ab01996ee81,text_a
5,137d908a3053284327965322f53878d6353b762a82ca4c062405dccc3c16843a,d4823ccf906ce8c3c9f15fc51726dc26241cee100c9b44040f6b426743c5f565,460c74b7b28dfdd602b73ac8c75c5d6bb087170080d99e6d9aa9271288d55ff2,text_b
289,3775347e31036fd1273b76a5bf7390f5f3c838e46fa334b69f91ef91784d6d36,17f0ce4c9576994e5808682295e697ab5982f8f5773cb3f2940605db0126b8fc,490d1df37e13ea2745a6ef45d3452052d60daae56e0fd137925e2dd8701de05a,text_a
526,7caaad27543a04c35057f8868882e3348f1da610f2f9daa97402a440d867accb,859ff0424e47f65650d844524e4dd30b3a2ab54d6deeb8c12233d46853d397f5,284405e941bce64e08e447db4280da20c6e083a836e920789480b8093f3feec2,text_a
74,ef2d127de37b942baad06145e54b0c619a1f22327b2ebbcfbec78f5564afe39d,bfc34c91f4e9af53e625a5481ccfdb05b2e27c649dee014eafa75bfddd1537de,f986f9f497a9ccc27ed79596d4f2a61a18be36c9179685cf05dbb58f7b6b63d7,text_a
147,ac521fe53bfc33ea04a5f5187829e0968d915a5c3ad4bb5708c8b2a189d75bc9,1cc3e22b92422373d9831d6fa6dd138164f76162676d2617ead9c31f4072deaf,3d1613ab5bc4b8b78c4a2a99c43db824e51fa150d83404d3e6ba57684eb9b9c2,text_b
415,36b14454d18e24b28bb375fee80c1f7685ae5e7d719a2656d3f124cec370ce46,34afe4e4910c98262c29785444e806aaad772d34231574c163fe182e3eac522b,7843353c41ac27019106ed9cbc8c4262a3dad8ac7008015d42ff1c60c5dc5657,text_a
556,45ca7a1cfa88b4b1866a0a4c9dae325263b1ea4660540989670d886a56567ddf,8355f4e4d7127eef9772d9713dea3b243755c0f20e5928414b679f4a743aed5d,44aa9f724a6c14d992d187aa0b030c8c1e7a944c9ee2dc4eb03f8e180724edf3,text_a
36,af16f90ace718f59abf8a96b86a306f83f705f64e64af96e170a564492424f9c,69441d0da797abc77d88ed02e8f3616ebaf4efc2af04a57b6719886cfeae95e1,76faf1fb07e67deb14588541b4b2f669809c5fbe0670c0de50da348907842311,text_a
572,43737f751bcc4ce2abb0a03e3a335a9166bb5ed388314608de23fe6910453874,e7fb37dc49fbe7e5d8235e9ae47a4e1237cac65b412c8f25861ff5d67a4bb6d4,99fb27f8a96e343dfc8bd802332a37525bc8ff189e7c71ca51ef72e9a78ec46a,text_a
578,8f949cc461f812e4c2e2ca07ee4e49ac703bcac44a33a8064b38ccb9a962c284,efae2e7d5b6d5cd0d8cbc2b007ea0520133b3a8f76c95663bc129c2a319aa2d1,8948f9a2dceb878d61ec6d2207a570a9eb6b98009dc074f0144f51eecd8488a5,text_a
33,b8e0c56524c67535a694bb16394ddc3388e7b1eb043115650a22639cf56715af,b36171c3f0530f180f331d61470880b1477c992eb9c42db6484e4c43a5bcc07c,b146be5651ed9c7d88d303956beca2ada13660291ff6e4ca90f362638432c1dd,text_a
9,a3868adf927a3f340e5298c15451abbe883344cffd6edd637321b8ac41994882,ca88cd2491c545553b787831eb4db89cc53e3d947b854bf6e9a3847a9b1d3cea,c8066efb1681510d6fed60aab6e325e4ff41257fc530090a2fcd299e611d16ed,text_b
592,6c4c6bcf2949c9647ab2deade0e509e8025fce375f9d427d317c42a3b009ca4e,b14c30b589ea1413561f628e38105b00666b46c14b9920233bfa974ea9b5202d,6424907f52de85d97abdf546c3845919e9012c8c76a9773542b32522c4f6dfad,text_a
144,40d67c662f44ac1b4deb1789cf20cae19b67029e6c533ba9d3fa233b7ffd4d10,b1f4e70aced02e7627be01633603a8d473887821caf2c04a6334b2bd7642df4b,cc8fc918dd7938fb0406ffb328d8ff547bcc2e87e1d4ac1ab4c4c2ee63a6170d,text_a
44,632cad4d80b4e90649d838bd5a5db8bc91d83851283ddc1c4e6b9cc5492d3356,0d307f5cb20891da4a12522fd8cf9e586d9cc9cafa11d7aae8ee3013d9714402,45df30df86153717064829f04811fd45e22eeeb1fc09782577399b0ca5c2cb25,text_b
206,d08a18503b51d3d6da79350c6c1ba1932912b65878bc6bca89c5b310999c4f87,558cfeb0559bf9da97ae99749427f5d281017483233e6e0e2a19e348d5f113c4,97e2ed7a7170a96b7f2456a2a1cdb198b35e24540885323533db491516ff4df0,text_a
606,7dd6e0d59efbc8b28eeaff313fe0943ba88498a59d1d3e327a66d955c46d35d2,792d528cee3e535c11ab6269bed7ee748de4969c88f17413987ca45d1bea957f,92c8be1d15aad53590179ec2f9a56597bf0823cff23d9c0ecc4223c0c8106cab,text_a
156,db968156b11bbee47068a0b2639f6629927ba0260db73d11cbddc35bbe792569,065af8465e287137c6d409cd8d2a9d5326a95337c840594e1d16d35ffd8ca9ed,24f8a4c27cd21f2a2cc70ddf8ae2127cc71be480b0bad22274468ec05db5255d,text_b
151,ec2b99dc7e02bbb37c6ac26eb591aacee8a69a19f5f127f9d531a53b5c5bb409,20a28e6151d5e92870f02ea0a76a57eb68d12f477299e14577e28bdd3ed2f7a8,3e73bdfd34a77aafb30f15e9aa338f9bc898968690e09ef308d5bb4066385dbc,text_a
228,2b14562ba119fe45d4af48edcae6ecdfde63aee7b49e60a73de2e7affbfb4f61,1147c48e6b86cc99c9e9560a9b84dfde92e0a70709c601855bbe0eee722e1431,a084e3acff9d0d81005151dd30bd37d51dcc13d69c691891ff83fc593ee0a09a,text_b
487,c98c14bd59ccab81585ed43aa10b92ee3789ed8d9eb9bf7188e4ce868a67a549,244bfb22dec8210fb3aca3568ed1a5ff45b9e24f7d5278f84fc2c73bc9e62080,fd39349b47e8d20af4314a7a2be9e225ddb33aa47c5117ae7dc280bd59bd203a,text_a
238,9be6ce854d5989aacde4e47475770f677a7bd75d2cdf06c0d7c1480608de5d24,94968daa750f5c304cdbefd0c5235c7e350a18ea9e663a8f3ac92243c0967143,5a26024c7bc8f69d37196c03c844dcfbbfc919da788bfbeafd7db5f8416daaab,text_b
189,2e650c7ecf6586fb275991bb0452b4499e5f89c0f606add5f9d44791458b5a18,29ea15b06b6fe02af1a42f1631f0f142dd104b904b2d44447d1cc1e7821e392c,145670ee44c12fe336cc501bfbdb38ae3caee726a63353fa143fa7e290cb7704,text_b
481,0f933dcdad115dc18830d75b88e931dd8e383b8f3000751a179bb8ed75b96573,9a7d10cce252b0053113958830837b62bd6e8592bb5857e2d8d0ec726b1ab813,97065b0005d4b7ec2178a9e3d67a35897e7f47d4cedcc835f70eb777e9779e06,text_b
493,e8d2416de809121cb9bc85510a141c9b1eb38917271aaed7dd413e8f558ac2dd,7a73cdb4773145d21a2e5356b1a45decb52e319a3df4adc7688b30b412205456,70bfb6ba0c0e02e12ec345027e28d6240aa22797275cd7134846ab50d6054319,text_b
257,628424c9594b943eb3d904c8306b06267f141751397020d5a85ca0f623ed99d7,449d2f33286e0bf027920af3c1c83ed3dcc781278802b176ba28bcac2d159b67,475ab7d9ff406b4b39752e4d72bcf6f97d61667be62441639cfa551d6eb9a094,text_b
525,ee2e868ec30926fe355aae949566bcd30270845b0cc3d775aa615297e1fb4447,00a635e46c5ee4e8c6400a11d7ef8fe5d73edc6253673c842df1e3ad76b40388,89e5955591a50b8be193895d7d5b55f550a060ad782c49b245d30e8f8f8b7d10,text_b
356,9ca422e12f5be19296729e029c42d15817f725606e44f85f0d16389494bade89,28c7e466281d5fad553a56a433f0684956ec3a06e5745632ddc208a721d3aae8,9e129d71df764e270d2eaf465478d444a0f2b4801957434adbd43b81e71eb0cb,text_a
580,95a86f2661a119ac56f18e8afa104cbfad035514dc40ef9be2f7e2b999fcf5eb,5a29df2f009ae5049904ea07eb59056c004e1458a227fb701dd3ff613d2177ea,405849dcf191b9d32a4c5fa5f89a738bee816a359c19e043b811a56d60a0d2c3,text_a
184,78358bed4a526bc4f3219742a3647deae5e1dffe33d3a1f56e7304a080a799f7,d92fff66df55a10172a4d17002b787189b903c43ad5c2b4f5322e43c88f8b259,c0b0730fd876dce315b9e3ddf5391a2d008924ed987ed00ecdc5854ca3318f4a,text_b
515,d16e701373d996d91e32f12fe1f5df6054b1b4395486725a6cfc76c6065a9fab,f48505c1da4d082f8437699be741fea2a1e297b65378b4ed140d2eb025375a66,6ba009668207b3262206fedfaaa841b5dc16340b4ed8288158d80df8999a915e,text_b
82,26f0f776bf0a750368c833fdd0ab5714aa6c0c3ec55ef933b74fcd5934b86511,efaebdb335a29f6b6e8f9c6b9ee88e0607287a753b96cca4dbb02766033f67f2,903ac75d7b1bcbfbf5d85589bc08191ecfb458c51b7c5c3cc14762658a835f10,text_a
277,4a44dc15364204a80fe80e9039455cc1608281820fe2b24f1e5233ade6af1dd5,30376f1bea5818f400bb210452888a0701d164bbe9d0441285d21646a021da86,d4c36e8ec5d8edca5eb86fcaa6a0eff77798b4b26f1922a761c673e5cdc36236,text_b
221,dbb0e1adea6771a3faf34197248fc9d6255f808e0cc2936498d5450d145804a3,ddd25662a7d94b3009f36e514732bdff83796069655e8dd95a522be1ff47b48a,5229cf71864efdd5d9b08772da8dfbf6df0fc250d479b0ef6749a7a7b1ec176b,text_a
641,4d73c9cb88940685bbceacf241efb8fc31f4d4c7b0fba2f2534396be5ddbe164,6cb09ef439c51028aaa9910a8a59705d495567576c78172fa076358db7dcf3eb,ce0a5fd8413a3cd1f133313b51ce7863c2cabbbd74848c4b3713e6baa6aa271a,text_a
489,c26aa57372b1746325a568a5d5bbaa01d060d9b7baf94e2ca30bcddbe548f70e,430d0dea6e663f29310ccebe8e24bc0568d7833d8fbbc46cff58943fab693070,c4b134b972fbb763dec18ce0b6e356e15ebeeb44d3a1a1d54c6d1d8ccd061aeb,text_a
538,10652aeb920c436bba98e99efc835d66bd15f67b6c621f6a68fda9f392c90230,d8ff568b3428fa24c1cd9760329425c773a9d1c31a082076062d91b295039597,8f4b3479a8fd053f6b15ff07419fcb3c3bb77df0ebfd00b55cad9f0f5d4ae322,text_b
353,e26d232a6b76035632503308f8505906c727ca3f8b2d340c533bf5cc5789e71f,eee3f2bc07c2f586a299c49512c984aef350161bfa347cdf96548ed26bdd0180,2aa84da202193d7de9b80b7b4084265806415477dfe749727959577c6d80ba6d,text_b
145,898278fc0686affcf150736b46210897e339b20fd602f27d5c1a85714126b838,61f93e294e6191f834164328470a638174fd957fea45bb10dc52d248db4c60bb,18c7381a947cc9b07b8f2afa5c5e9053cb9a60a86c83595b87626fcdae908deb,text_b
324,0d56d86a16bbc6cb1eb9b38461601708dd7998398a5a8dcb98214cce6d462d4a,fd5db741c6b4be3862235e70bff09fadbc381ef4450d4c00a7a272a5ddd932a3,311e4f7d557679a8cc80d827f89324fe1787a9370149ee7e5788dc1c6456544a,text_b
190,f087be5007583f513298cf563e3e696384c3820060addbbb7e871ebb0d899cf7,09d4894746cd1a0c655344b75f1fd9b4052157bb7a27eb7a85cbe6d751654a47,4e64ad8491405de21a12407d6fd10134c66e9e4f7afc95809ae040b8161aad13,text_b
124,6806f86a17f0ae04d4ad43168fcdd0651c0fe99108b992f5ac398fd6bf235331,b396ac9f12a1527ed3788ddfd5cbe007298abfcf0fad72f7ec424d9048d0cb05,bb46f1501e97a05987b6cba42e2e4094c31fdddb0ebeb0f8e20411ea879dbeb0,text_a
198,31a1a80dc0e6a143cc9faed9bca69eabe524051f99c08ebbca9d62f73583f420,e009c5bb53b921ebf6e25a625ea48e9b92b855e6f1356f3798add42be37966d8,6369749cb5add2dabc5f9e09117c73b27a38c4a3f4147c54e85a36e266e99192,text_b
479,f58061a877cfd8d58bd185e3a89c911218dc565ee14eccac59fa132fca37e6e4,2b2d411d76a33d96cbe9c222b5d761be54720e744935e0da453e8e746e093a1f,1cf2c166e0a4cd422e6e96c26ffecd0a96acb45b5951b223d16e5d25893d837e,text_b
608,0b1b8383935532f45de9a425087d0b497e5864650f42ac014254538e667ef5b1,dfb8e72b0235916eca80261b972ebe384c9dc91f5471074aea28c4d024568bf8,3d386714b35d9e8145e33cd06fca9114fc9e8574d32ef198a47eae0825faf697,text_a
112,76d381a57a8632a843c8bae19e898f21eb47f86f8276c0e998cbf548dc3308d0,657e0d849f233963955d79880126c6572744bfc8e179d0a6da528c3d035eef26,22bb71fd318490a9b8539f0a0e7319e36ba8d6c6a760514c74d33068e7848496,text_a
320,4b4e7b5cf9589163c739462a455a8256395ac9dfada95be940f15e7bfdfcbafb,4649488687b8e520e88dea958536843ea591f8953ec6d5429f3f129e18dead61,771746d0953472c7ee53ebd0c97553ffaff9d8eadf2e3fed0e22fb662e5b6664,text_a
216,1e9c383fbbbf33a8666ce0df58faba2658a3d6bc221b74f0cebe4bdafcd46e6b,106f154dc8e9211b1ed262e5d1664020d6817c7fa07fe37f6fa2337809d3ce2a,5b3272b14bba12bdbd6e21fa63d7b46b2be2a6c40c8c4e0a3aec25b00c6d304a,text_b
212,486117f9bef48bec8cb4596766e59c8f6501c07a8ec5c725eb95f6433db2ad1b,e708442ecdae4a96b10a0c6ef485246d5ba3ce4c19b6fa94b2278b1aa2938cd0,2ad7b09d28b95034851d1046986c34a1211113c0bfd225a49bd422a136ec5d44,text_b
262,a0ca9251f1c0a61f78d184dfe82fd1a269e9ac9191e4e2d8fca5304d38dd36eb,9ccafa21c04d5d8f413a015d81875177904c7c0fd0f17afb949e2c4f9bd77886,f3c8dcccaa61989d30b0fe7c898518bb06d4bd63121ddd93d12f15a3dcb5b440,text_a
